100060	Fida	0.9051322937011719
100060	Tashan_(film)	0.8487918376922607
100060	Mujhe_Kucch_Kehna_Hai	0.8428041934967041
100060	Mere_Jeevan_Saathi_(2006_film)	0.8250980973243713
100060	Silver_Star_(charity)	0.7661970257759094
100060	Kareena	0.7378768920898438
100060	Gori_Tere_Pyaar_Mein	0.7256942987442017
100060	Talaash:_The_Hunt_Begins...	0.7217118144035339
100060	Love_U_Zindagi	0.7012547850608826
100060	Ra1	0.6741626858711243
100145	Silver_Surfer	0.9422412514686584
100145	Silver_Surfer_(comic_book)	0.9121618270874023
100145	Mephisto_(comics)	0.8529040217399597
100145	Tyrant_(Marvel_Comics)	0.8486948609352112
100145	Silver_Surfer_(disambiguation)	0.8411232829093933
100145	Alicia_Masters	0.7994683384895325
100145	Ron_Lim	0.7814212441444397
100145	Silver_Surfer_(TV_series)	0.7784674167633057
100145	Spinsterhood	0.7765911817550659
100145	Silver_Surfer_(video_game)	0.6302198171615601
100243	Kung_Fu_Panda	1.1301984786987305
100243	Kung_Fu_Panda_2	1.0137724876403809
100243	Kung_Fu_Panda_(franchise)	0.7875670194625854
100243	Jennifer_Yuh_Nelson	0.7337442636489868
100243	List_of_Kung_Fu_Panda:_Legends_of_Awesomeness_episodes	0.7245892882347107
100243	Kung_Fu_Panda_World	0.721842885017395
100243	Kung_Fu_Panda:_Secrets_of_the_Scroll	0.6771167516708374
100243	List_of_Kung_Fu_Panda_characters	0.670254111289978
100243	Kung_Fu_Panda:_Legendary_Warriors	0.6650857925415039
100243	Master_Po	0.5953003764152527
100245	Julie_Bowen	1.0609928369522095
100245	Andrea_Bowen	1.0407886505126953
100245	Samantha_Bowen	0.924138605594635
100245	Andrew_Bowen	0.8869696259498596
100245	Stephen_Bowen_(astronaut)	0.8805750012397766
100245	Dennis_Bowen	0.8772561550140381
100245	Julie_Mayer_(Desperate_Housewives)	0.7750861644744873
100245	David_Bowen	0.7075991034507751
100245	Mark_Bowen	0.6962478160858154
100245	Edward_Bowen	0.6880978941917419
100261	Mount_Hood,_Oregon	1.0243360996246338
100261	Mount_Hood_(disambiguation)	1.0059216022491455
100261	Hood_River_Valley	0.9957572817802429
100261	Mount_Mitchell_(Oregon)	0.9580110311508179
100261	Timberline_Trail	0.9278573989868164
100261	Mount_Hood_Parkdale,_Oregon	0.9003742337226868
100261	Elk_Cove_(Oregon)	0.8851602673530579
100261	Hood_River_(Oregon)	0.8808130025863647
100261	Badger_Creek_Wilderness	0.8707405924797058
100261	Lost_Lake_(Hood_River_County,_Oregon)	0.7974625825881958
100271	Sarah_Hyland	1.0570025444030762
100271	See_You_in_Valhalla	0.6820783615112305
100271	Ann_Hyland	0.6611117124557495
