140750	Electric_chair	2.111783504486084
140750	List_of_people_executed_in_Kentucky	2.011969566345215
140750	Brandon_Hedrick	1.9711298942565918
140750	Harold_McQueen,_Jr.	1.8936735391616821
140750	James_Earl_Reed	1.8585885763168335
140750	Thomas_Harrison_Provenzano	1.852462887763977
140750	Maria_Barbella	1.8461562395095825
140750	James_Neil_Tucker	1.8316595554351807
140750	Walter_Holmes	1.826580286026001
140750	Capital_punishment_in_Tennessee	1.7541720867156982
107305	Electric_chair	2.137704849243164
107305	List_of_people_executed_in_Kentucky	1.8450396060943604
107305	Thomas_Harrison_Provenzano	1.84401273727417
107305	Harold_McQueen,_Jr.	1.8160433769226074
107305	Ralph_Baze	1.7703684568405151
107305	Brandon_Hedrick	1.7345589399337769
107305	Capital_punishment_in_Tennessee	1.7150897979736328
107305	Walter_Holmes	1.6765785217285156
107305	John_Yancey_Schmitt	1.6586724519729614
107305	James_Earl_Reed	1.657948613166809
145784	Electric_chair	2.1533496379852295
145784	Thomas_Harrison_Provenzano	2.0637786388397217
145784	Clarence_Hill_(murderer)	1.7414872646331787
145784	Jerry_White_(criminal)	1.732267141342163
145784	Capital_punishment_in_Tennessee	1.6926422119140625
145784	Albert_Greenwood_Brown	1.6918048858642578
145784	Robert_G._Elliott	1.6669294834136963
145784	Andrew_E._Johnson	1.665008544921875
145784	List_of_people_executed_in_Pennsylvania	1.6518785953521729
145784	Edwin_Davis_(executioner)	1.645153522491455
104930	Stanford_prison_experiment	2.029482841491699
104930	Stanford_Prison_Experiment_(band)	1.986448049545288
104930	The_Stanford_Prison_Experiment_(film)	1.969652533531189
104930	The_Experiment	1.6749958992004395
104930	Prison_University_Project	1.6506150960922241
104930	Terre_Haute_prison_experiments	1.6049838066101074
104930	Concord_Prison_Experiment	1.5934348106384277
104930	STTGI	1.5928905010223389
104930	Mario_Giordano_(writer)	1.5916690826416016
104930	The_Experiment_(2010_film)	1.5875204801559448
42620	Stanford_prison_experiment	2.0426528453826904
42620	Stanford_Prison_Experiment_(band)	1.9970057010650635
42620	The_Stanford_Prison_Experiment_(film)	1.9645910263061523
42620	The_Experiment	1.682922124862671
42620	Prison_University_Project	1.6620603799819946
42620	Terre_Haute_prison_experiments	1.6012094020843506
42620	The_Experiment_(2010_film)	1.5935642719268799
42620	Concord_Prison_Experiment	1.5931230783462524
42620	STTGI	1.5749940872192383
42620	Mario_Giordano_(writer)	1.574779987335205
91881	Super_Bowl_XXX	1.738573431968689
91881	Super_Bowl_XLV	1.7326867580413818
91881	Super_Bowl_XXVII	1.720937967300415
91881	Super_Bowl_VI	1.7117230892181396
91881	Super_Bowl_XII	1.6784396171569824
91881	Super_Bowl_XXVIII	1.6425204277038574
