5a713ea95542994082a3e6e4	33207209	9
5a713ea95542994082a3e6e4	8643975	8
5a713ea95542994082a3e6e4	32798574	7
5a713ea95542994082a3e6e4	600295	6
5a713ea95542994082a3e6e4	1750523	5
5a713ea95542994082a3e6e4	618528	4
5a713ea95542994082a3e6e4	30438571	3
5a713ea95542994082a3e6e4	54437849	2
5a713ea95542994082a3e6e4	18919861	1
5a713ea95542994082a3e6e4	16346188	0
5a7166395542994082a3e814	28635126	9
5a7166395542994082a3e814	18969152	8
5a7166395542994082a3e814	163327	7
5a7166395542994082a3e814	12126245	6
5a7166395542994082a3e814	33458809	5
5a7166395542994082a3e814	40612045	4
5a7166395542994082a3e814	12232503	3
5a7166395542994082a3e814	1830756	2
5a7166395542994082a3e814	14531184	1
5a7166395542994082a3e814	4530633	0
5a722b8655429971e9dc9329	1457187	9
5a722b8655429971e9dc9329	14210140	8
5a722b8655429971e9dc9329	589843	7
5a722b8655429971e9dc9329	39494606	6
5a722b8655429971e9dc9329	21683	5
5a722b8655429971e9dc9329	27011420	4
5a722b8655429971e9dc9329	28829707	3
5a722b8655429971e9dc9329	17250006	2
5a722b8655429971e9dc9329	98513	1
5a722b8655429971e9dc9329	5242095	0
5a7320565542991f9a20c61d	4301922	9
5a7320565542991f9a20c61d	2734548	8
5a7320565542991f9a20c61d	848809	7
5a7320565542991f9a20c61d	20860521	6
5a7320565542991f9a20c61d	2923395	5
5a7320565542991f9a20c61d	956336	4
5a7320565542991f9a20c61d	38330112	3
5a7320565542991f9a20c61d	9921571	2
5a7320565542991f9a20c61d	17438105	1
5a7320565542991f9a20c61d	5591509	0
5a74106b55429979e288289e	38215932	9
5a74106b55429979e288289e	17036858	8
5a74106b55429979e288289e	39029468	7
5a74106b55429979e288289e	42182160	6
5a74106b55429979e288289e	14583673	5
5a74106b55429979e288289e	13419337	4
5a74106b55429979e288289e	11824669	3
5a74106b55429979e288289e	31911909	2
5a74106b55429979e288289e	26912003	1
5a74106b55429979e288289e	42991559	0
5a7571135542992d0ec05f98	2901307	9
5a7571135542992d0ec05f98	27746052	8
5a7571135542992d0ec05f98	14160505	7
