5a713ea95542994082a3e6e4	33207209	1.899958
5a713ea95542994082a3e6e4	8643975	1.503959
5a713ea95542994082a3e6e4	32798574	1.475104
5a713ea95542994082a3e6e4	600295	1.464044
5a713ea95542994082a3e6e4	1750523	1.458000
5a713ea95542994082a3e6e4	618528	1.456783
5a713ea95542994082a3e6e4	30438571	1.452916
5a713ea95542994082a3e6e4	54437849	1.452597
5a713ea95542994082a3e6e4	18919861	1.451600
5a713ea95542994082a3e6e4	16346188	1.439004
5a7166395542994082a3e814	28635126	1.846044
5a7166395542994082a3e814	18969152	1.670605
5a7166395542994082a3e814	163327	1.641032
5a7166395542994082a3e814	12126245	1.640603
5a7166395542994082a3e814	33458809	1.629395
5a7166395542994082a3e814	40612045	1.610661
5a7166395542994082a3e814	12232503	1.554604
5a7166395542994082a3e814	1830756	1.541564
5a7166395542994082a3e814	14531184	1.541368
5a7166395542994082a3e814	4530633	1.538830
5a722b8655429971e9dc9329	1457187	1.897917
5a722b8655429971e9dc9329	14210140	1.654324
5a722b8655429971e9dc9329	589843	1.642281
5a722b8655429971e9dc9329	39494606	1.561208
5a722b8655429971e9dc9329	21683	1.508695
5a722b8655429971e9dc9329	27011420	1.484435
5a722b8655429971e9dc9329	28829707	1.474593
5a722b8655429971e9dc9329	17250006	1.468824
5a722b8655429971e9dc9329	98513	1.444518
5a722b8655429971e9dc9329	5242095	1.436528
5a7320565542991f9a20c61d	4301922	1.632969
5a7320565542991f9a20c61d	2734548	1.602505
5a7320565542991f9a20c61d	848809	1.484709
5a7320565542991f9a20c61d	20860521	1.449921
5a7320565542991f9a20c61d	2923395	1.449891
5a7320565542991f9a20c61d	956336	1.445527
5a7320565542991f9a20c61d	38330112	1.430081
5a7320565542991f9a20c61d	9921571	1.402924
5a7320565542991f9a20c61d	17438105	1.396420
5a7320565542991f9a20c61d	5591509	1.367770
5a74106b55429979e288289e	38215932	1.645248
5a74106b55429979e288289e	17036858	1.486589
5a74106b55429979e288289e	39029468	1.459155
5a74106b55429979e288289e	42182160	1.444811
5a74106b55429979e288289e	14583673	1.434434
5a74106b55429979e288289e	13419337	1.424075
