test0	doc5	0.9784195423126221
test0	doc1	0.7428864240646362
test0	doc1457688	0.005780759733170271
test0	doc1358016	0.0016089288983494043
test0	doc630388	0.0004062889493070543
test0	doc2139351	0.0004029390402138233
test0	doc1165648	0.00015997732407413423
test0	doc1096663	0.00013891556591261178
test0	doc2431210	0.00013230649346951395
test0	doc1624670	9.716523345559835e-05
test1	doc575319	0.0032711199019104242
test1	doc2248724	0.0015856026438996196
test1	doc513034	0.0005962713621556759
test1	doc247734	0.0005345285753719509
test1	doc945413	0.00036963849561288953
test1	doc811421	8.339661144418642e-05
test1	doc2015062	8.218811126425862e-05
test1	doc797162	6.122409831732512e-05
test1	doc1700316	3.502100662444718e-05
test1	doc857270	1.0960337931464892e-05
test10	doc138888	0.651222825050354
test10	doc642796	0.001963614486157894
test10	doc810635	0.0018368710298091173
test10	doc1256609	4.8329726269003004e-05
test10	doc78454	2.3071812393027358e-05
test10	doc1068941	2.1436942915897816e-05
test10	doc1663811	5.365321158024017e-06
test10	doc661497	5.222597792453598e-06
test10	doc2514913	3.586198545235675e-06
test10	doc2514915	3.4711788430286106e-06
test100	doc3254	0.9799525141716003
test100	doc1176905	0.9260126948356628
test100	doc2454961	0.5567252039909363
test100	doc975849	0.014922324568033218
test100	doc720706	0.002135212766006589
test100	doc3221	0.0014259391464293003
test100	doc3220	0.0010459250770509243
test100	doc3265	0.0005717753083445132
test100	doc932813	0.0005118502886034548
test100	doc1803271	7.41058902349323e-05
test1000	doc422940	0.9335994720458984
test1000	doc1118874	0.16490845382213593
test1000	doc477785	0.1616096943616867
test1000	doc516015	0.007676081731915474
test1000	doc1348357	0.003700836328789592
test1000	doc2647674	0.001342034782283008
test1000	doc1133443	0.0004065368266310543
test1000	doc1356509	0.00015309988521039486
test1000	doc715880	0.00010270526399835944
test1000	doc2249263	7.009931869106367e-05
test1001	doc91287	0.0019976284820586443
test1001	doc359594	0.0019233315251767635
test1001	doc1245768	0.0013371482491493225
test1001	doc443957	0.00022665657161269337
test1001	doc23999	0.00016531247820239514
test1001	doc1002888	0.0001146034337580204
test1001	doc1562070	0.00010466264939168468
test1001	doc275837	9.327870793640614e-05
test1001	doc2469346	9.091445099329576e-05
test1001	doc2243212	3.8577189116040245e-05
test1002	doc2016380	0.011244513094425201
test1002	doc1218403	0.009574325755238533
test1002	doc190373	0.007681247778236866
test1002	doc578107	0.0026188844349235296
test1002	doc1289580	0.0007636350346729159
test1002	doc1485836	0.0002772627049125731
test1002	doc843767	0.00020056161156389862
test1002	doc1825856	0.00018874039233196527
test1002	doc161626	0.00011635012924671173
test1002	doc903653	6.262436363613233e-05
test1003	doc1758810	0.9190500378608704
test1003	doc1208452	0.02716895192861557
test1003	doc1096477	0.0009481434826739132
test1003	doc246821	0.00010204468708252534
test1003	doc1453150	7.124077819753438e-05
test1003	doc1952789	4.5189950469648466e-05
test1003	doc1764145	2.856083301594481e-05
test1003	doc1107997	2.4458233383484185e-05
test1003	doc1296717	1.7680024029687047e-05
test1003	doc924518	1.565395541547332e-05
test1004	doc2669266	0.419645756483078
test1004	doc1708909	0.13635201752185822
test1004	doc2630936	0.029983123764395714
test1004	doc961747	0.024958167225122452
test1004	doc760463	0.015345173887908459
test1004	doc2101397	0.004370851442217827
test1004	doc1066587	0.0011187843047082424
test1004	doc2508475	0.0009922892786562443
test1004	doc2079273	0.0005742291687056422
test1004	doc2014388	0.0004686503089033067
test1005	doc1563073	0.2590537667274475
test1005	doc1666868	0.0025974721647799015
test1005	doc337366	0.0022001059260219336
test1005	doc1329402	0.0014936747029423714
test1005	doc860520	0.0011457988293841481
test1005	doc2049634	0.000356776436092332
test1005	doc1642308	5.067274105385877e-05
test1005	doc1419689	1.9959583369200118e-05
test1005	doc356460	1.2903637070849072e-05
test1005	doc2276744	6.249665602808818e-06
test1006	doc1458466	0.9859455227851868
test1006	doc895615	0.100267194211483
test1006	doc2632147	0.0712122768163681
test1006	doc2317898	0.018918678164482117
test1006	doc878424	0.0069016446359455585
test1006	doc1827695	0.00506450142711401
test1006	doc2003305	0.0005203889450058341
test1006	doc999750	0.0004018064646515995
test1006	doc1687585	0.0002633849799167365
test1006	doc2171698	5.278113894746639e-05
test1007	doc35488	0.8841615915298462
test1007	doc682559	0.23176400363445282
test1007	doc260569	0.12835830450057983
test1007	doc1871201	0.01634989306330681
test1007	doc602833	0.014718720689415932
test1007	doc1726980	0.00242069480009377
test1007	doc1686256	0.0008406436536461115
test1007	doc2573846	0.0004780724993906915
test1007	doc184239	4.5203960326034576e-05
test1007	doc2555010	1.4836748960078694e-05
test1008	doc785823	0.004849455319344997
test1008	doc2313451	0.0005505297449417412
test1008	doc1040938	0.00047176796942949295
test1008	doc1926313	0.00034855143167078495
test1008	doc718788	0.0003172327415086329
test1008	doc995609	0.00020086309814359993
test1008	doc1245597	0.00013323588063940406
test1008	doc990818	0.00010737265984062105
test1008	doc2593226	4.684916348196566e-05
test1008	doc143870	9.108650374400895e-06
test1009	doc1661112	0.00040611851727589965
test1009	doc2343880	0.0002905760193243623
test1009	doc1019329	0.00022906014055479318
test1009	doc473482	7.45086872484535e-05
test1009	doc473486	5.59546570002567e-05
test1009	doc473491	4.217291279928759e-05
test1009	doc473479	2.9592263672384433e-05
test1009	doc304239	2.421599674562458e-05
test1009	doc473480	2.0390201825648546e-05
test1009	doc1765724	1.0587744327494875e-05
test101	doc793477	0.8946054577827454
test101	doc1136081	0.015852065756917
test101	doc1266684	0.0005416005733422935
test101	doc772561	0.00033431127667427063
test101	doc2614911	0.0003136457235086709
test101	doc2070368	0.0003118591266684234
test101	doc941239	0.0002696415176615119
test101	doc983578	0.00018828627071343362
test101	doc130554	0.00014936532534193248
test101	doc2670324	8.362661901628599e-05
test1010	doc1675318	0.8439207673072815
test1010	doc1448641	0.7318899035453796
test1010	doc1378114	0.5640546083450317
test1010	doc404891	0.380187451839447
test1010	doc1979626	0.14841942489147186
test1010	doc805218	0.008411148563027382
test1010	doc2126070	0.005208943970501423
test1010	doc1401036	0.0012605675728991628
test1010	doc168111	0.000415648624766618
test1010	doc442085	5.449254240375012e-05
test1011	doc1607946	0.10134940594434738
test1011	doc2060096	0.05207762122154236
test1011	doc2612645	0.0002142397570423782
test1011	doc1250613	0.00019451412663329393
test1011	doc1275451	8.050342876231298e-05
test1011	doc664458	6.861326255602762e-05
test1011	doc1319060	6.618275074288249e-05
test1011	doc424173	5.775182944489643e-05
test1011	doc256460	2.6925825295620598e-05
test1011	doc84665	1.4275467037805356e-05
test1012	doc35763	0.9986831545829773
test1012	doc1529536	0.010811958461999893
test1012	doc1529533	0.0038946145214140415
test1012	doc701488	0.0011677048169076443
test1012	doc2136015	0.0002747225225903094
test1012	doc2008542	0.00023636125843040645
test1012	doc333727	0.00011072515917476267
test1012	doc2277072	8.668270311318338e-05
test1012	doc753559	3.696931162266992e-05
test1012	doc1218399	1.285491180169629e-05
test1013	doc132095	0.012143547646701336
test1013	doc154877	0.00046080234460532665
test1013	doc124676	7.323967292904854e-05
test1013	doc831427	7.175270729931071e-05
test1013	doc751572	6.761918484698981e-05
test1013	doc786742	6.25358588877134e-05
test1013	doc664900	6.0162059526192024e-05
test1013	doc1646495	5.616910493699834e-05
test1013	doc2183236	3.885258411173709e-05
test1013	doc1091336	3.20124308927916e-05
test1014	doc35792	0.760318398475647
test1014	doc988982	0.3436623513698578
test1014	doc2112352	0.025873074308037758
test1014	doc83689	0.014912706799805164
test1014	doc448511	0.00673102680593729
test1014	doc216736	0.004099569283425808
test1014	doc816519	0.002987675601616502
test1014	doc943010	0.002369304420426488
test1014	doc845525	0.0017212973907589912
test1014	doc1391535	0.0001671203353907913
test1015	doc397438	0.8310105800628662
test1015	doc1989977	0.05483859404921532
test1015	doc2577521	0.011647164821624756
test1015	doc1036907	0.0008366267429664731
test1015	doc1710139	0.00047292205272242427
test1015	doc1534020	0.0002270295371999964
test1015	doc366532	8.104650623863563e-05
test1015	doc1083170	5.104597221361473e-05
test1015	doc398499	5.067496749688871e-05
test1015	doc1798695	3.7485551729332656e-05
test1016	doc13764	0.7824970483779907
test1016	doc941110	0.07137933373451233
test1016	doc445049	0.008725490421056747
test1016	doc13769	0.0013520065695047379
test1016	doc806207	0.0003563129575923085
test1016	doc537214	0.0002855205093510449
test1016	doc1374348	0.00025551189901307225
test1016	doc2374280	0.0001598336675669998
test1016	doc2295298	9.307060099672526e-05
test1016	doc1575668	1.9719824194908142e-05
test1017	doc550469	0.009628858417272568
test1017	doc2681349	0.0010201880941167474
test1017	doc63119	0.00032683461904525757
test1017	doc1159279	9.416562534170225e-05
test1017	doc84826	8.380692634091247e-06
test1017	doc84796	8.060640539042652e-06
test1017	doc1119116	7.628532330272719e-06
test1017	doc2055395	6.573258815478766e-06
test1017	doc1890619	3.5845471302309306e-06
test1017	doc1222437	3.34831997861329e-06
test1018	doc2279111	4.740027725347318e-05
test1018	doc2279091	1.6421781765529886e-05
test1018	doc2014701	1.1562146937649231e-05
test1018	doc670265	7.980989721545484e-06
test1018	doc634131	6.822349860158283e-06
test1018	doc239597	6.495754860225134e-06
test1018	doc1271798	3.6271292174205882e-06
test1018	doc1822406	3.1947606657922734e-06
test1018	doc730620	3.061777078983141e-06
test1018	doc1806150	3.0446617529378273e-06
test1019	doc701066	7.38790986360982e-05
test1019	doc588516	4.220147820888087e-05
test1019	doc1732221	4.220147820888087e-05
test1019	doc1494304	4.121896927244961e-05
test1019	doc698687	3.353725696797483e-05
test1019	doc2624090	3.35352415277157e-05
test1019	doc721283	2.0330437109805644e-05
test1019	doc2036967	1.933879502757918e-05
test1019	doc1472615	1.916163819259964e-05
test1019	doc1253303	1.1604886822169647e-05
test102	doc3300	0.5561535954475403
test102	doc846326	0.0057787587866187096
test102	doc1448557	0.0002869692398235202
test102	doc367291	0.00010769097571028396
test102	doc2669856	0.00010503592056920752
test102	doc262141	9.321219113189727e-05
test102	doc483458	6.966506043681875e-05
test102	doc233955	2.2068859834689647e-05
test102	doc1234836	1.115284158004215e-05
test102	doc938224	1.0973642019962426e-05
test1020	doc395748	0.4565110504627228
test1020	doc2542259	0.28124064207077026
test1020	doc529686	0.11794888973236084
test1020	doc2523272	0.08778735995292664
test1020	doc837884	0.08627142757177353
test1020	doc1124752	0.059989310801029205
test1020	doc278715	0.027179395779967308
test1020	doc2126427	0.018943633884191513
test1020	doc2068151	0.008498378098011017
test1020	doc2358311	0.0013381981989368796
test1021	doc35973	0.874661386013031
test1021	doc1775640	0.7158913612365723
